"","Estimate","Std. Error","df","t value","Pr(>|t|)"
"(Intercept)",6.28049828974392,0.0297820745840475,68.211405164981,210.881826651123,0
"Relatedness1",-0.0821657309696401,0.0170670998102611,40.613733412253,-4.81427611504564,2.07252912913791e-05
"VerbType1",-0.0194094053785608,0.0320598124072819,44.3213174602545,-0.605412319073716,0.547992784656605
"Relatedness1:VerbType1",0.0299019882417694,0.0336948098696176,41.7941324299672,0.887436028203612,0.379922821641615
